asn,cti,hegemony
263798-UFINET COLOMBIA S. A.,0.00016,6.83796955548e-05
22927-Telefonica de Argentina,2e-05,4.88249187456e-05
58057-TeleMontazh Ltd.,3e-05,2.39059315137e-05
3257-GTT Communications Inc.,0.00197,0.00679052008832
263703-NetLink AmÃ©rica C.A.,6e-05,6.71299431814e-05
15412-Reliance Globalcom Limited,1e-05,6.72456363822e-07
262195-Transamerican Telecomunication S.A.,2e-05,1.30853051822e-05
264844-INVERSIONES FRITZ 78 C.A.(WIFI SOLUT,0.0003,0.000393315039414
28917-LLC "TRC FIORD",0.0,0.0
12552-IP-Only Networks AB,0.0,0.0
38930-LeaseWeb Network B.V.,0.0,0.0
1257-TELE2,2e-05,0.0
18881-TELEFÃNICA BRASIL S.A,3e-05,0.0
8048-CANTV Servicios Venezuela,0.16308,0.156869262043
13489-EPM Telecomunicaciones S.A. E.S.P.,0.0002,0.000196657519707
13193-Nerim SAS,0.0,0.0
33891-Core-Backbone GmbH,2e-05,0.000283392259336
6461-Zayo Bandwidth,0.00246,0.00116931535999
12180-Internap Network Services Corporatio,6e-05,8.60881680273e-06
29838-Atlantic Metro Communications LLC,2e-05,1.29266283044e-05
16735-ALGAR TELECOM S/A,2e-05,8.56541240439e-05
61317-Digital Energy Technologies Limited,0.00035,0.000196426855254
11537-Internet2,0.00015,0.0
3267-State Institute of Information Techn,3e-05,0.0
36352-ColoCrossing,5e-05,4.26237749681e-05
61461-Airtek Solutions C.A.,0.00094,0.000690375956491
12956-Telefonica International Wholesale S,0.00015,0.000189863280553
20312-FundaciÃ³n Centro Nacional de Inno,0.00435,0.00471978047296
2828-MCI Communications Services Inc. d/b,0.00022,0.000154407459026
269832-unknown,0.0002,0.000196657519707
200780-APPLIWAVE SAS,0.0,0.0
11014-CPS,0.00015,0.000167158891751
4637-Telstra Global - Customer AS Number,3e-05,1.37078261716e-05
15576-NTS workspace AG,6e-05,0.0
3356-Level 3 Communications Inc.,0.10248,0.160360784997
2497-Internet Initiative Japan Inc.,6e-05,8.55467037589e-08
27717-Corporacion Digitel C.A.,0.00833,0.00810464565133
286-KPN B.V.,0.00014,1.58146461812e-07
52320-GlobeNet Cabos Submarinos Colombia S,0.19543,0.188289029201
8468-ENTANET International Limited,1e-05,0.0
12200-Rackspace Hosting,5e-05,4.91643799267e-05
11664-Techtel LMDS Comunicaciones Interact,0.0,0.0
6830-Liberty Global Operations B.V.,0.0735,0.0621895172664
27648-TELECOMUNICACIONES BANTEL C.A.,8e-05,8.16492887477e-05
24961-myLoc managed IT AG,1e-05,1.96561198465e-05
6661-POST Luxembourg,1e-05,5.65782416284e-05
1764-Next Layer Telekommunikationsdienstl,0.0,0.0
209-Qwest Communications Company LLC,0.0,5.40144252528e-09
701-MCI Communications Services Inc. d/b,0.00088,0.000432414923483
11562-Net Uno C.A.,0.01443,0.0127662071901
1299-Telia Company AB,0.04829,0.153028362631
12182-Internap Network Services Corporatio,2e-05,1.39166873384e-06
7922-Comcast Cable Communications LLC,1e-05,0.0
27978-Telmex Servicios Empresariales S.A.,0.0,8.37958549042e-06
174-Cogent Communications,0.00373,0.0229238222313
27807-FundaciÃ³n Centro Nacional de Inno,0.00146,0.0
10834-Telefonica de Argentina,4e-05,8.25842634307e-05
5713-Telkom SA Ltd.,0.0,0.0
8447-A1 Telekom Austria AG,2e-05,0.0
8758-Iway AG,1e-05,0.0
6453-TATA COMMUNICATIONS (AMERICA) INC,0.00023,7.87057359076e-05
28007-Gold Data C.A.,0.00248,0.00230166730244
8473-Bahnhof Internet AB,5e-05,4.91643799267e-05
1836-green.ch AG,0.0,6.69716516069e-07
29075-Lost Oasis SARL,0.00012,0.0
12430-VODAFONE ESPANA S.A.U.,0.0,0.0
3549-Level 3 Communications Inc.,0.13637,0.122840830186
35280-ACORUS NETWORKS SAS,0.0,0.0
8732-OJSC Comcor,1e-05,0.0
5400-British Telecommunications plc,4e-05,1.01773012956e-05
63023-GLOBALTELEHOST Corp.,0.0002,0.000196657519707
3320-Deutsche Telekom AG,3e-05,3.92785074739e-06
2647-Societe Internationale de Telecommun,0.00307,0.000861096610812
20562-Broadband Hosting B.V,1e-05,0.0
8220-COLT Technology Services Group Limit,2e-05,4.11712194293e-05
1273-Vodafone Group PLC,0.0,1.05563840158e-06
8455-Schuberg Philis B.V.,3e-05,0.0
25091-IP-Max SA,0.0,0.0
2603-NORDUnet,0.0,0.0
6130-American Internet Services LLC.,0.0,4.7492122106e-05
29119-ServiHosting Networks S.L.,0.00034,0.000352526525032
3303-Swisscom (Switzerland) Ltd,0.00011,0.0
16814-NSS S.A.,8e-05,7.40700434995e-05
9002-RETN Limited,0.00012,0.000247702432756
59689-Keyade SAS,1e-05,0.0
13030-Init7 (Switzerland) Ltd.,2e-05,1.21878188187e-06
206610-Pindo S.a.,0.00193,0.0
11058-CABASE Camara Arg de Base de Datos y,3e-05,1.28863263292e-05
6730-Sunrise Communications AG,2e-05,0.0
30781-Jaguar Network SAS,3e-05,2.85143417394e-05
5511-Orange S.A.,0.00212,0.00259414147529
6079-RCN,0.0,0.0
14259-Gtd Internet S.A.,6e-05,1.77158140173e-05
202984-Chernyshov Aleksandr Aleksandrovich,0.0,0.0
265641-TELECOMUNICACIONES ROCARLI C.A (CIX ,5e-05,5.42045616553e-05
1916-AssociaÃ§Ã£o Rede Nacional de En,5e-05,0.0
7660-Asia Pacific Advanced Network - Japa,9e-05,0.0
22773,0.0,3.05985832796e-06
3758,0.0,8.54314560915e-07
64067,0.0,4.49741193496e-09
206376,0.0,1.08596411775e-07
38195,0.0,7.83734576877e-09
7303,0.0,1.52408719783e-06
40824,0.0,2.16779998074e-07
5583,0.0,0.000200482488648
198605,0.0,1.11892383161e-09
25926,0.0,1.87036560238e-06
12400,0.0,1.07442778119e-07
4862,0.0,0.000346504940644
10282,0.0,0.000112474602234
25899,0.0,2.20649632641e-09
260,0.0,8.41316232655e-08
11271,0.0,8.04402719046e-07
36351,0.0,4.59830727591e-07
61102,0.0,2.17312166282e-07
52228,0.0,6.38300379934e-06
43578,0.0,1.08648476011e-07
41095,0.0,3.73018645002e-06
14745,0.0,1.84028081761e-06
23033,0.0,2.03271583693e-09
27552,0.0,2.65059374993e-07
13101,0.0,7.24791167179e-11
13335,0.0,3.55369295897e-08
37100,0.0,8.20242621069e-07
32787,0.0,1.77679780141e-08
6853,0.0,0.000324673941322
395378,0.0,5.44129962334e-08
30990,0.0,2.98267218969e-06
31400,0.0,4.51233962456e-09
702,0.0,1.42637654504e-05
9498,0.0,4.84023429124e-06
30282,0.0,1.58177070043e-06
17494,0.0,1.63194003358e-09
4805,0.0,4.95671578284e-05
37662,0.0,3.80930918847e-07
4809,0.0,3.03010750891e-06
7738,0.0,7.97954885737e-07
3292,0.0,3.85537807516e-08
57187,0.0,2.02688514943e-07
55039,0.0,6.7756112979e-07
207083,0.0,3.04589416966e-07
46261,0.0,7.9039307753e-07
13789,0.0,1.92831897502e-05
45671,0.0,7.83734576877e-09
30844,0.0,7.26248605721e-06
397373,0.0,7.34586897329e-07
3741,0.0,6.68982216212e-07
27986,0.0,2.6246748318e-07
18101,0.0,6.39368425392e-07
16713,0.0,1.59805342384e-09
197252,0.0,3.73725799626e-06
11172,0.0,7.2494686619e-06
6505,0.0,2.34446045791e-06
45352,0.0,1.62964343169e-07
35415,0.0,1.35410305149e-08
14935,0.0,6.78484800011e-07
269846,0.0,2.27995760515e-06
54825,0.0,1.63401426141e-07
9121,0.0,2.07315361456e-07
1221,0.0,6.00432187759e-06
22298,0.0,7.07749329736e-08
62,0.0,6.68903128254e-07
46786,0.0,5.9931152005e-09
48910,0.0,1.46477593897e-06
60725,0.0,5.24076675084e-06
394094,0.0,2.17312166282e-07
27008,0.0,5.14930140554e-08
4826,0.0,3.33447913822e-06
39386,0.0,9.16869981922e-07
28666,0.0,3.43806852635e-07
15808,0.0,2.75738889195e-08
2686,0.0,2.83336364137e-07
15802,0.0,2.02688514943e-07
36024,0.0,7.89421473157e-10
47987,0.0,7.50400086555e-08
17359,0.0,1.10735923192e-09
8100,0.0,1.34992311314e-05
51375,0.0,4.28221557338e-06
9505,0.0,5.99406846338e-07
12189,0.0,3.12869924441e-09
37153,0.0,8.42607649224e-06
4657,0.0,0.00017913269165
29791,0.0,1.01203885811e-05
37271,0.0,6.20238189611e-07
55410,0.0,1.61858995664e-06
36937,0.0,6.99935547749e-06
20860,0.0,7.50400086555e-08
4755,0.0,2.43169044046e-06
58073,0.0,9.3120008717e-08
15570,0.0,4.38851418685e-06
58453,0.0,4.38018750978e-05
17941,0.0,3.61250569628e-07
18747,0.0,1.74062744386e-05
62240,0.0,1.6095333505e-05
209561,0.0,5.6505158663e-11
4004,0.0,9.22006415956e-05
37179,0.0,5.9292059222e-06
42926,0.0,2.19795562912e-09
50629,0.0,7.91261959141e-11
58299,0.0,4.34356087475e-09
10481,0.0,1.52408719783e-06
33597,0.0,1.58037887175e-06
7473,0.0,1.42958782064e-05
7474,0.0,5.75230516208e-06
34984,0.0,7.22569301762e-08
2874,0.0,0.000340139475717
9116,0.0,1.07442778119e-07
23352,0.0,2.86317120498e-05
327782,0.0,7.23523903942e-07
200612,0.0,6.64444763647e-07
20473,0.0,1.98982400899e-06
34549,0.0,2.70223003748e-06
58601,0.0,3.74781165736e-09
22381,0.0,6.17670510643e-06
5645,0.0,1.29183601646e-06
267809,0.0,3.61328575365e-05
1680,0.0,1.0602316946e-07
12180-Internap Network Services Corporatio,0.00802,0.00181157862576
2914-NTT America Inc.,0.02834,0.0545878733349
4780-Digital United Inc.,0.06108,0.0509381360794
1221-Telstra Managed Network Services,8e-05,0.0
1836-green.ch AG,0.00057,0.000140930415136
57724-DDOS-GUARD LTD,0.00181,0.00369990229995
2516-KDDI CORPORATION,8e-05,0.0
132528-Digicel Australia Pty Ltd,0.09311,0.144841269842
36149-Hawaiian Telcom Services Company Inc,0.01359,0.0139336866394
17993-SamoaTel Limited,0.01185,0.0183267026519
20485-Closed Joint Stock Company TransTele,0.00032,0.0
6939-Hurricane Electric Inc.,0.27946,0.400773211473
4230-CLARO S.A.,0.00016,0.0
36086-Telx,0.00136,0.000959622064162
9505-Data Communication Business Group,0.00039,6.13768253436e-05
3549-Level 3 Communications Inc.,0.19907,0.0326697563596
15412-Reliance Globalcom Limited,0.00513,0.0166456751808
12956-Telefonica International Wholesale S,0.00012,0.0
4637-Telstra Global - Customer AS Number,0.00784,0.0168147830018
6762-TELECOM ITALIA SPARKLE S.p.A.,0.00035,1.58188731682e-07
9902-NEOCOMISP LIMITED IPTX Transit and N,0.00047,0.000666292171678
3491-PCCW Global Inc.,0.02751,0.0471251743233
4134-No.31Jin-rong Street,0.00164,3.00463413551e-05
99999-WS,0.0,0.0
7473-Singapore Telecommunications Ltd,8e-05,0.0
4648-Spark New Zealand Trading Ltd.,0.0528,0.154503524034
3356-Level 3 Communications Inc.,0.22019,0.159976308573
2497-Internet Initiative Japan Inc.,8e-05,0.0
58057-TeleMontazh Ltd.,0.00342,0.0050305954409
286-KPN B.V.,8e-05,0.0
3257-GTT Communications Inc.,0.00051,0.0046667470115
3320-Deutsche Telekom AG,8e-05,0.0
9924-Taiwan Fixed Network Telco and Netwo,0.02109,0.0276274679948
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.00276,0.00489824674948
24961-myLoc managed IT AG,0.00121,0.00413629507928
7545-TPG Telecom Limited,8e-05,0.0
38227-Computer Services Limited (CSL),0.00638,0.0103458049887
6830-Liberty Global Operations B.V.,8e-05,0.0
3303-Swisscom (Switzerland) Ltd,0.00016,0.0
9002-RETN Limited,0.00024,0.0
9304-Hutchison Global Communications,0.00281,0.0061167125973
206819-ANSON NETWORK LIMITED,0.00629,0.0071862403851
12389-PJSC Rostelecom,0.00036,0.0
23657-Blue Sky Communications,0.23953,0.00275005577672
9241-Fiji International Telecomunications,0.01276,0.0217230231963
13030-Init7 (Switzerland) Ltd.,0.00036,0.000251384685246
206610-Pindo S.a.,0.00092,0.0
1299-Telia Company AB,0.03121,0.086026753568
12182-Internap Network Services Corporatio,0.00409,0.000292852942527
7922-Comcast Cable Communications LLC,0.00068,0.0
29075-Lost Oasis SARL,8e-05,0.0
4809-China Telecom Next Generation Carrie,0.02489,0.00607429008495
174-Cogent Communications,0.00556,0.0151305939039
41095-IPTP LTD,4e-05,0.000119990006312
6461-Zayo Bandwidth,0.01267,0.00984292677599
15570,0.0,0.000923487940553
29208,0.0,0.000554504781291
48910,0.0,0.000308237106604
10133,0.0,0.000186137681191
13789,0.0,0.00405781830285
30282,0.0,0.000332856658169
34549,0.0,1.29834178378e-06
14745,0.0,0.000387255702029
29791,0.0,0.0021296631184
33891,0.0,8.72598968862e-05
8447-A1 Telekom Austria AG,3e-05,0.0
20764-CJSC RASCOM,3e-05,0.0
2914-NTT America Inc.,0.01618,0.0274030015538
43531-IX Reach Ltd,1e-05,0.0
1221-Telstra Managed Network Services,0.00024,1.29036931988e-05
6453-TATA COMMUNICATIONS (AMERICA) INC,0.00038,0.000109477646817
16265-LeaseWeb Network B.V.,3e-05,0.0
1836-green.ch AG,0.0001,1.49267844671e-05
9002-RETN Limited,0.00012,0.0
29075-Lost Oasis SARL,1e-05,0.0
6939-Hurricane Electric Inc.,0.04764,0.14361362819
12956-Telefonica International Wholesale S,0.00057,0.0
15412-Reliance Globalcom Limited,0.48877,0.466181970677
206283-STAR SATELLITE COMMUNICATIONS COMPAN,0.00317,0.00328735853909
4637-Telstra Global - Customer AS Number,0.00335,0.000836941703879
6762-TELECOM ITALIA SPARKLE S.p.A.,0.00872,0.00803504597468
3491-PCCW Global Inc.,0.0818,0.0866899673864
197206-BusinessCom CZ spol. s r.o.,0.0025,0.000258123836084
8767-M-net Telekommunikations GmbH,0.00125,0.000243456807439
8758-Iway AG,1e-05,0.0
3320-Deutsche Telekom AG,1e-05,8.35387609607e-05
3356-Level 3 Communications Inc.,0.00571,0.0130788831582
2497-Internet Initiative Japan Inc.,0.00027,9.53341584268e-07
58057-TeleMontazh Ltd.,0.00056,0.000532820497373
286-KPN B.V.,1e-05,3.50718623512e-06
52320-GlobeNet Cabos Submarinos Colombia S,1e-05,0.0
3257-GTT Communications Inc.,0.00131,0.00711836919728
198385-AlpineDC SA,1e-05,0.0
8468-ENTANET International Limited,1e-05,0.0
8966-Emirates Telecommunications Corporat,0.01144,0.0110171470621
15570-InterNAP Network Services U.K. Limit,0.00071,9.7812139653e-05
24961-myLoc managed IT AG,0.0002,0.000438099789043
20562-Broadband Hosting B.V,1e-05,0.0
2603-NORDUnet,1e-05,0.0
59689-Keyade SAS,3e-05,0.0
6830-Liberty Global Operations B.V.,0.0002,0.0
8529-Oman Telecommunications Company (S.A,0.03585,0.0333011725347
8732-OJSC Comcor,3e-05,0.0
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.00045,0.000518802654671
2516-KDDI CORPORATION,0.00014,7.7009093906e-07
21320-GEANT Limited,0.00013,0.0
33891-Core-Backbone GmbH,1e-05,6.593347664e-05
4230-CLARO S.A.,0.0002,0.0
6661-POST Luxembourg,5e-05,0.0
13030-Init7 (Switzerland) Ltd.,7e-05,2.6640753845e-05
206610-Pindo S.a.,0.00175,0.0
1299-Telia Company AB,0.01196,0.0653175909983
12874-Fastweb SpA,1e-05,0.0
5511-Orange S.A.,0.02049,0.0175373066486
99999-YE,0.0,0.0
174-Cogent Communications,0.31896,0.298890337564
8218-Zayo France SAS,4e-05,0.0
2852-CESNET z.s.p.o.,1e-05,0.0
1916-AssociaÃ§Ã£o Rede Nacional de En,0.00012,0.0
39386-Saudi Telecom Company JSC,0.00061,0.000801315206579
6461-Zayo Bandwidth,0.00069,8.20961893872e-05
5713-Telkom SA Ltd.,1e-05,0.0
57463,0.0,0.000177096756315
3758,0.0,1.89791640404e-05
9121,0.0,4.57598448783e-06
22351,0.0,1.29832485746e-05
13335,0.0,2.26301331929e-07
45671,0.0,4.99086951727e-08
208428,0.0,3.32056418091e-05
38195,0.0,4.99086951727e-08
29208,0.0,5.8730922976e-05
48910,0.0,3.26472383596e-05
57187,0.0,3.77285855092e-05
198605,0.0,7.1253751054e-09
30282,0.0,3.52548425416e-05
34984,0.0,1.60968863177e-06
58299,0.0,2.76600601859e-08
7473,0.0,2.09477301983e-05
1273,0.0,2.35282937147e-05
8100,0.0,4.54770275163e-06
13789,0.0,0.000429787843561
3741,0.0,1.47157668657e-05
260,0.0,1.86607613285e-06
18101,0.0,4.07153707229e-06
3292,0.0,4.29647441763e-07
64067,0.0,2.86397931073e-08
34549,0.0,4.55115246244e-09
12182,0.0,3.10178093881e-05
12180,0.0,0.000191875143956
14745,0.0,4.10165711375e-05
4755,0.0,4.56457519059e-05
15802,0.0,3.77285855092e-05
29791,0.0,0.000225565377959
37271,0.0,1.35057322158e-05
55410,0.0,3.60754779727e-05
3549,0.0,5.41317833499e-06
32787,0.0,1.13147566115e-07
17941,0.0,4.02581485007e-06
17819-Equinix Asia Pacific,7e-05,3.04593013129e-05
2914-NTT America Inc.,0.01122,0.0103359204149
6939-Hurricane Electric Inc.,0.16874,0.34614860355
15412-Reliance Globalcom Limited,2e-05,2.03179400611e-05
11164-Internet2,1e-05,0.0
37271-Workonline Communications(Pty) Ltd,0.0006,0.000663399319221
22388-Indiana University,0.00029,0.0
198385-AlpineDC SA,1e-05,0.0
7545-TPG Telecom Limited,1e-05,0.0
15399-Wananchi Group (K) LTD,1e-05,0.0
11537-Internet2,0.0022,0.0
2516-KDDI CORPORATION,3e-05,0.0
10429-Telefonica Data S.A.,0.0,0.0
4230-CLARO S.A.,2e-05,0.0
37468-Angola Cables,0.0001,4.00857870999e-06
8218-Zayo France SAS,1e-05,0.0
1853-ACONET,0.0,0.0
37379-IWAY Africa Ltd (a.k.a Multichoice A,0.00185,0.000906203864317
20764-CJSC RASCOM,0.00148,0.0
6777-Amsterdam Internet Exchange B.V.,1e-05,0.0
29208-Dial Telecom a.s.,1e-05,1.21424668293e-05
20485-Closed Joint Stock Company TransTele,1e-05,5.19580015464e-06
36962-MTN Zambia,0.01627,0.00815583477885
37100-SEACOM Limited,0.0,0.0
36086-Telx,2e-05,2.10136674666e-05
6762-TELECOM ITALIA SPARKLE S.p.A.,0.00782,0.00163782526061
3491-PCCW Global Inc.,0.00035,0.000256135387089
6774-Belgacom International Carrier Servi,0.00351,0.000544880554752
8966-Emirates Telecommunications Corporat,5e-05,1.13445510278e-05
58057-TeleMontazh Ltd.,0.00012,0.000110159263424
3257-GTT Communications Inc.,0.00199,0.00502369876686
136620-VMHaus Limited,1e-05,0.0
38195-SUPERLOOP (AUSTRALIA) PTY LTD,0.00012,0.000176589950354
61218-FM GROUP WORLD Artur Trawinski Sp.zo,9e-05,0.000107261110605
37287-Zain Zambia PLC,0.00589,0.0071654865696
13193-Nerim SAS,1e-05,0.0
28917-LLC "TRC FIORD",4e-05,0.0
18881-TELEFÃNICA BRASIL S.A,0.0,0.0
16637-MTN SA,0.00521,0.000893321401663
9498-BHARTI Airtel Ltd.,0.02148,0.0693402011893
37662-West Indian Ocean Cable Company,0.62766,0.534070688105
16265-LeaseWeb Network B.V.,1e-05,0.0
33891-Core-Backbone GmbH,0.0,1.60595583667e-05
8758-Iway AG,1e-05,0.0
20459-Telecom Namibia,0.04301,0.0213201167938
3267-State Institute of Information Techn,0.00143,0.0
36996-Telecom Namibia,2e-05,0.0
12956-Telefonica International Wholesale S,7e-05,0.0
37497-Network Platforms (PTY) LTD,0.00016,8.96914876397e-05
33763-Internet Technologies Namibia,0.00759,0.00434994752228
4637-Telstra Global - Customer AS Number,0.0,3.64851826409e-06
21320-GEANT Limited,0.00141,0.0
99999-ZM,0.0,0.0
3356-Level 3 Communications Inc.,0.0096,0.0123414830554
2497-Internet Initiative Japan Inc.,3e-05,0.0
286-KPN B.V.,2e-05,0.0
52320-GlobeNet Cabos Submarinos Colombia S,0.00289,0.0
4826-Vocus Communications,2e-05,2.65687055359e-05
8468-ENTANET International Limited,0.0001,0.0
24961-myLoc managed IT AG,4e-05,9.05760013088e-05
6830-Liberty Global Operations B.V.,2e-05,0.0
7474-Optus Vision,0.0,2.18771159247e-08
9304-Hutchison Global Communications,0.00095,0.0
6661-POST Luxembourg,0.00246,0.0
6461-Zayo Bandwidth,0.00022,0.000220821731893
1299-Telia Company AB,0.00105,0.00343149613674
4809-China Telecom Next Generation Carrie,0.00165,4.47304226228e-05
174-Cogent Communications,0.03577,0.0624356285155
2852-CESNET z.s.p.o.,0.0,0.0
3741-Internet Solutions,0.00726,0.0047106225827
5713-Telkom SA Ltd.,0.0,0.0
8447-A1 Telekom Austria AG,0.00146,0.0
37154-Zambia Telecommunications Company Lt,9e-05,9.4808055067e-05
1221-Telstra Managed Network Services,0.0,3.54514306689e-06
6453-TATA COMMUNICATIONS (AMERICA) INC,0.00687,0.00708417621154
1836-green.ch AG,2e-05,3.08607418502e-06
29075-Lost Oasis SARL,6e-05,0.0
36944-Ubuntunet Alliance For Research and ,0.07423,0.0724963091453
3549-Level 3 Communications Inc.,1e-05,3.2763499408e-07
7473-Singapore Telecommunications Ltd,2e-05,2.17692858599e-08
3320-Deutsche Telekom AG,0.0,6.3584335387e-08
12859-BIT BV,0.0,0.0
15570-InterNAP Network Services U.K. Limit,0.00015,2.02224075675e-05
25091-IP-Max SA,4e-05,0.0
2603-NORDUnet,1e-05,0.0
3303-Swisscom (Switzerland) Ltd,0.00158,0.00195434327365
37084-Simbanet (T) Limited,0.00033,0.000181071799297
9002-RETN Limited,0.00289,1.06480495121e-09
8346-SONATEL-AS Autonomous System,0.00092,0.000906203864317
59689-Keyade SAS,1e-05,0.0
30844-Liquid Telecommunications Ltd,0.08163,0.0668183548011
13030-Init7 (Switzerland) Ltd.,3e-05,0.000298998705811
206610-Pindo S.a.,0.0001,0.0
30781-Jaguar Network SAS,6e-05,0.0
5511-Orange S.A.,0.00016,0.000524489924611
8732-OJSC Comcor,3e-05,0.0
202984-Chernyshov Aleksandr Aleksandrovich,4e-05,0.0
8455-Schuberg Philis B.V.,0.0,0.0
1916-AssociaÃ§Ã£o Rede Nacional de En,1e-05,0.0
7660-Asia Pacific Advanced Network - Japa,0.00022,0.0
44356,0.0,2.67151473176e-05
64067,0.0,8.88180502317e-09
198605,0.0,2.20972938478e-09
8657,0.0,2.64694861446e-06
137840,0.0,1.83041931287e-06
327934,0.0,5.36414128223e-07
47123,0.0,8.0451811264e-06
14745,0.0,8.48007028072e-06
23686,0.0,2.62960294255e-06
32787,0.0,3.50894511464e-08
30282,0.0,7.28884775585e-06
45671,0.0,1.54777409817e-08
2609,0.0,5.36414128223e-07
18101,0.0,1.26266968079e-06
9000,0.0,8.0451811264e-06
4755,0.0,9.82137335235e-07
13335,0.0,7.01808249505e-08
9121,0.0,1.58566004905e-05
12735,0.0,8.03876909394e-06
48910,0.0,6.74973231752e-06
60725,0.0,2.64694861446e-06
5438,0.0,5.36414128223e-07
9021,0.0,1.51407482004e-05
12182,0.0,6.41285208076e-06
12180,0.0,3.96696910723e-05
199861,0.0,1.60900629849e-06
37540,0.0,2.87373759175e-05
29791,0.0,4.66350600487e-05
36932,0.0,1.1970986932e-05
22351,0.0,3.40729293873e-06
50629,0.0,1.91903121231e-11
58299,0.0,8.57796914175e-09
13101,0.0,9.59975279647e-08
13789,0.0,8.88575280214e-05
34549,0.0,1.70572670427e-07
37076,0.0,2.67151473176e-05
8447-A1 Telekom Austria AG,0.00265,0.0
20764-CJSC RASCOM,0.00275,0.0
37183-Utande Internet Services (Pvt) Ltd,0.08268,0.0370212541076
6777-Amsterdam Internet Exchange B.V.,0.00034,0.0
6453-TATA COMMUNICATIONS (AMERICA) INC,0.02993,0.0039738577997
12956-Telefonica International Wholesale S,0.00014,0.0
3267-State Institute of Information Techn,0.00254,0.0
2516-KDDI CORPORATION,2e-05,0.0
29075-Lost Oasis SARL,0.00062,0.0
3216-PJSC "Vimpelcom",0.0,0.0
4809-China Telecom Next Generation Carrie,0.00624,0.00474955668339
13101-ennit server GmbH,2e-05,5.77223955427e-07
20485-Closed Joint Stock Company TransTele,4e-05,8.10756566051e-06
6939-Hurricane Electric Inc.,0.07347,0.178706123856
2914-NTT America Inc.,0.01456,0.0349739235587
62-CyrusOne LLC,0.00067,0.000519906248935
35280-ACORUS NETWORKS SAS,3e-05,0.0
37189-YoAfrica (Pvt) Ltd,0.00137,0.00176003296627
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.00028,0.000416645962565
36086-Telx,0.0002,0.000163251334231
4637-Telstra Global - Customer AS Number,3e-05,0.0
6762-TELECOM ITALIA SPARKLE S.p.A.,0.02483,0.00612538004721
3491-PCCW Global Inc.,0.003,0.00423256749054
